id_card_id,submission_date,id_type,issuing_country,image_sharpness,brightness_score,contrast_score,hologram_detected,hologram_confidence,microprint_quality,uv_features_detected,uv_confidence,ocr_confidence,font_consistency_score,text_alignment_score,face_detected,face_detection_confidence,face_quality_score,face_symmetry_score,edge_consistency,lighting_consistency,color_histogram_score,template_match_score,is_expired,document_age_years,is_fraudulent,fraud_type,predicted_fraudulent,fraud_probability,prediction_correct,risk_category
ID000106,2025-07-10,drivers_license,France,0.8011,0.8163,0.8014,True,0.8246,0.6794,False,0.8425,0.8297,0.9532,0.8866,True,0.8671,0.7991,0.8098,0.9123,0.9806,0.6525,0.9169,False,9.32,0,,0,0.00486630881910304,True,low_risk
ID000107,2023-11-01,passport,Germany,0.7877,0.8006,0.7602,False,0.9015,0.8304,True,0.6554,0.9189,0.9753,0.8481,True,0.9074,0.6922,0.7214,0.9482,0.8437,0.9172,1.0,False,3.09,0,,0,0.0067512379167604265,True,low_risk
ID000108,2022-12-03,state_id,France,0.8114,0.8347,0.9851,True,0.9517,0.7931,True,0.7698,0.7909,0.8497,0.8631,True,0.8906,0.8169,0.8761,0.8743,0.8015,0.8569,0.9365,False,6.79,0,,0,0.0,True,low_risk
ID000109,2023-04-08,state_id,Australia,0.9441,0.6466,0.8586,False,0.9407,0.8582,True,0.9073,0.9235,0.8479,0.7442,True,0.9077,1.0,0.8311,0.7528,0.9259,0.9255,0.9872,False,8.46,0,,0,0.009251981562193992,True,low_risk
ID000110,2025-10-09,national_id,Spain,0.7983,0.9975,0.7326,True,0.9535,0.9201,True,0.7896,1.0,0.8825,0.9031,True,0.953,0.8166,0.9349,0.9455,0.7026,0.9704,0.8103,False,7.06,0,,0,0.0,True,low_risk
ID000111,2025-06-22,national_id,Germany,0.7711,0.9682,0.8172,True,0.7828,0.7236,True,0.8113,0.923,0.8887,0.767,True,1.0007,0.8149,0.8129,0.9677,0.7535,0.6771,0.9863,False,2.18,0,,0,0.0,True,low_risk
ID000112,2022-08-27,drivers_license,France,0.8479,0.848,0.7671,True,0.9139,0.7726,False,0.8487,0.9528,0.9004,0.8451,True,0.9345,0.8212,0.8404,0.8719,1.0,0.8961,0.8923,False,1.16,0,,0,0.0,True,low_risk
ID000113,2024-07-18,state_id,Canada,0.8425,0.8429,0.8616,True,0.9523,0.666,True,0.7162,0.9517,0.7573,0.8947,True,0.881,0.9873,0.89,0.8747,0.9705,0.7337,0.8576,False,1.95,0,,0,0.027859433753893895,True,low_risk
ID000114,2022-03-09,passport,Italy,0.8365,0.7728,0.6619,True,0.9398,0.7127,False,0.8715,1.0,0.8356,0.6776,True,0.9257,0.9401,1.0,0.8039,0.9047,0.7935,0.9036,False,4.76,0,,0,0.021751124480159933,True,low_risk
ID000115,2025-01-20,national_id,USA,0.728,0.8441,0.8639,True,1.0,0.7838,False,0.8752,0.8801,0.9611,0.87,True,0.8814,0.8287,0.9012,0.9079,0.9541,0.6952,0.8594,False,2.03,0,,0,0.0,True,low_risk
ID000116,2022-07-07,drivers_license,USA,0.8023,0.9574,0.6478,True,1.0,0.9256,False,0.8701,0.9167,0.92,0.9217,True,0.9723,0.8856,0.8772,0.8762,0.8464,0.8205,0.978,False,8.47,0,,0,0.0,True,low_risk
ID000117,2025-02-09,passport,Germany,0.8392,0.9204,1.0,True,0.8954,1.0,False,0.8283,0.9771,0.9771,0.8472,True,0.9026,0.9445,0.8275,0.8274,0.7984,0.7864,0.9614,True,0.14,0,,0,0.0,True,low_risk
ID000118,2022-09-24,passport,UK,0.908,0.8716,0.7823,True,0.9146,0.9,False,0.9179,0.9913,0.9496,0.9081,False,0.0,0.0,0.8426,0.8881,0.7806,0.8237,0.8653,False,4.07,0,,0,0.0,True,low_risk
ID000119,2025-04-20,passport,France,0.8347,0.7652,0.8496,False,0.8692,0.823,True,0.9048,0.8922,0.8846,0.9964,True,0.9402,0.8121,0.8766,0.8787,0.7961,0.7402,0.8642,False,2.81,0,,0,0.0,True,low_risk
ID000120,2024-07-07,drivers_license,Italy,0.9164,0.8006,0.8162,True,0.7197,0.8835,True,0.7385,0.9236,0.9194,0.9889,False,0.0,0.0,0.4144,0.6786,0.8765,1.0,0.9843,False,0.72,0,,0,0.06527941053860553,True,low_risk
ID000121,2024-07-27,drivers_license,USA,0.7616,0.8982,0.9159,True,0.9248,0.8437,True,0.9733,0.8507,0.9046,0.8209,True,0.9845,0.6467,0.8678,0.9135,0.7747,0.7774,0.9109,False,2.76,0,,0,0.0,True,low_risk
ID000122,2022-05-31,national_id,Canada,0.8238,0.8355,0.9143,False,0.8106,0.7542,True,0.8227,0.8392,0.8427,0.8419,True,0.9837,0.8563,0.8855,0.9496,0.8476,0.879,0.9038,False,0.89,0,,0,0.0,True,low_risk
ID000123,2024-02-20,national_id,Italy,0.8448,1.0,0.9812,True,0.7738,0.8722,True,0.7765,0.9315,0.9048,0.7956,True,0.9929,0.8503,0.8472,0.8593,0.8726,0.8808,0.9025,False,5.0,0,,0,0.0,True,low_risk
ID000124,2024-05-30,passport,Spain,0.7345,0.5904,0.7905,True,0.7823,0.7692,True,0.8367,0.8928,1.0,0.9061,True,0.955,0.8922,0.7789,0.9627,0.8532,0.907,0.8457,False,6.08,0,,0,0.0077954495270926485,True,low_risk
ID000125,2023-10-03,national_id,Canada,0.7906,0.7782,0.9547,True,0.9448,0.9275,True,0.7268,1.0,0.8467,0.8954,True,0.9326,0.7422,0.757,0.7679,0.8707,0.6875,0.842,False,0.19,0,,0,0.0,True,low_risk
ID000126,2022-07-17,national_id,Canada,0.8317,0.7206,0.6094,True,0.8647,1.0,True,0.9206,0.9188,0.8816,0.8818,True,0.9674,0.7119,0.9591,0.9401,0.9246,0.8838,0.9112,False,1.26,0,,0,0.0,True,low_risk
ID000127,2024-04-21,state_id,USA,0.831,0.8392,0.9283,True,0.8206,0.6038,True,0.873,0.9793,0.8054,0.9336,True,0.9738,0.6027,0.7951,0.8623,0.8438,0.7657,0.8622,False,4.84,0,,0,0.012422184205772737,True,low_risk
ID000128,2022-11-13,passport,UK,0.8359,0.9861,0.8419,True,0.8985,0.694,True,0.7945,0.8975,0.8778,0.9825,True,0.9679,0.7189,0.8897,0.9249,0.9626,0.9981,0.8491,False,2.6,0,,0,0.0,True,low_risk
ID000129,2024-05-28,drivers_license,France,0.9011,0.7963,0.8163,False,0.7331,0.853,True,0.9058,0.8547,0.8891,0.883,True,0.9692,0.8304,0.7399,0.8529,0.8802,0.9242,0.8729,False,4.6,0,,0,0.0,True,low_risk
ID000130,2022-01-13,passport,Spain,0.6731,0.9733,0.7118,False,0.8587,0.7771,True,0.903,0.8241,0.9324,1.0,True,0.8718,0.849,0.817,0.9198,0.8617,0.7759,0.9393,False,4.77,0,,0,0.0,True,low_risk
ID000131,2024-02-10,national_id,Canada,0.7731,0.9031,0.9653,True,0.974,0.8432,True,0.7417,0.9196,1.0,0.9295,True,0.9296,0.8929,0.7684,0.8413,0.7624,0.887,0.9528,False,0.95,0,,0,0.0,True,low_risk
ID000132,2022-04-18,drivers_license,UK,0.8151,0.8134,1.0,False,0.8602,0.7842,True,0.7917,0.9647,0.8873,0.8281,True,1.0061,0.972,0.822,0.7593,0.9507,0.7715,0.9574,False,5.64,0,,0,0.0,True,low_risk
ID000133,2023-03-18,drivers_license,Australia,0.9603,0.6955,0.7761,True,0.8322,0.6674,True,0.8529,0.9328,0.8867,0.7568,True,1.0392,0.8849,1.0,0.8336,0.9462,0.9179,0.8926,False,9.46,0,,0,0.0,True,low_risk
ID000134,2022-04-04,drivers_license,USA,0.8349,0.9122,0.8285,False,1.0,0.6749,True,0.8489,0.8449,0.9255,0.951,True,0.919,0.5696,0.8859,0.9206,0.8964,0.9636,0.8457,False,7.71,0,,0,0.0,True,low_risk
ID000135,2023-11-03,state_id,Spain,0.7738,0.8623,0.8499,False,0.9642,0.7627,True,0.7,0.9614,0.7209,0.8215,True,0.8888,0.727,0.8101,0.9752,0.9338,0.8148,0.978,False,3.03,0,,0,0.03085310834628852,True,low_risk
ID000136,2022-05-28,drivers_license,Spain,0.9455,0.7219,0.7982,False,0.917,0.8983,True,0.8274,0.8841,0.9996,1.0,True,0.9889,0.8385,0.8053,0.8319,0.907,0.8818,0.9941,False,9.52,0,,0,0.0,True,low_risk
ID000137,2025-08-04,drivers_license,Spain,0.7229,0.8993,0.9273,False,0.9443,0.8233,True,0.7639,0.7814,0.911,0.9666,True,0.9898,0.9116,0.8641,0.9661,0.9432,0.7977,0.9506,False,8.07,0,,0,0.0,True,low_risk
ID000138,2022-06-30,drivers_license,Germany,0.8053,0.71,0.8796,True,0.9423,0.8658,True,1.0,0.9197,0.9468,0.7927,True,0.9206,0.8996,0.9379,0.8694,0.8536,0.6882,0.8886,False,7.05,0,,0,0.0,True,low_risk
ID000139,2023-03-30,passport,UK,0.8655,0.952,1.0,True,0.8832,0.7962,False,0.8742,0.9346,0.9971,0.8003,True,0.926,0.7183,0.789,0.9164,0.9329,0.7751,0.9563,False,6.25,0,,0,0.0,True,low_risk
ID000140,2023-12-21,passport,Germany,0.947,0.8461,0.8068,False,0.8915,0.6424,True,0.8868,0.8582,0.8053,0.7582,True,0.9956,0.7671,0.9927,0.8525,0.7063,0.7283,0.9841,False,0.57,0,,0,0.007659869185888921,True,low_risk
ID000141,2022-12-29,state_id,Italy,0.8933,0.8047,0.9649,True,0.9717,0.7015,True,0.8969,1.0,0.8654,0.8565,True,0.9136,0.7793,0.7365,0.797,0.867,0.9914,0.8732,False,7.05,0,,0,0.0,True,low_risk
ID000142,2025-07-08,state_id,UK,0.7023,0.727,0.7053,True,0.828,0.8117,True,0.7195,0.8647,0.8297,0.8966,True,0.9435,0.7578,0.8841,0.8517,0.8356,1.0,0.9904,False,6.49,0,,0,0.003013232690336409,True,low_risk
ID000143,2024-11-05,state_id,Italy,0.8285,0.7825,0.368,False,0.6352,0.468,False,0.0,0.6413,0.6354,0.9029,True,0.9762,0.3898,0.9552,0.5588,0.4237,0.4578,0.3115,False,4.79,1,expired_genuine,1,0.9986209623705703,True,critical_risk
ID000144,2022-07-04,state_id,Italy,0.9399,0.7866,0.8908,True,0.7984,0.8176,True,0.8343,0.9335,0.8741,0.8695,True,0.9813,0.7863,0.7415,1.0,0.9843,0.7108,0.9514,False,7.14,0,,0,0.0,True,low_risk
ID000145,2023-10-21,passport,USA,0.8787,0.8768,0.7771,True,0.8104,0.9905,True,0.8229,1.0,0.9698,0.9126,True,0.9626,0.69,0.8865,0.9892,0.9213,0.8554,1.0,False,0.68,0,,0,0.0,True,low_risk
ID000146,2024-10-30,drivers_license,Germany,0.9047,0.7991,0.9366,True,1.0,0.7414,True,0.7257,0.9382,0.9505,0.8615,True,1.0127,0.6961,0.9254,0.8476,1.0,1.0,0.864,False,9.36,0,,0,0.0,True,low_risk
ID000147,2024-02-03,state_id,Spain,0.8117,0.6426,0.7779,True,0.8803,0.8993,True,0.8485,0.9351,0.8737,1.0,True,0.8891,0.7601,0.8306,0.928,0.7665,0.8536,0.9199,False,6.85,0,,0,0.0,True,low_risk
ID000148,2022-05-15,state_id,France,0.8235,0.7588,0.7423,False,0.814,1.0,True,0.962,0.8389,0.8074,0.9185,True,0.9674,0.8849,0.8496,0.8812,0.8895,0.8486,0.7768,False,9.41,0,,0,0.0,True,low_risk
ID000149,2023-11-14,passport,Australia,0.9352,0.606,0.7139,True,0.8811,0.8618,True,0.9262,0.9305,0.9115,0.8488,True,1.0195,0.7197,0.8987,0.8209,0.9081,0.7363,0.9546,False,1.18,0,,0,0.0,True,low_risk
ID000150,2023-09-27,national_id,Canada,0.9281,0.9118,0.7279,True,0.8844,0.749,True,0.7367,0.907,0.8784,1.0,True,0.9616,0.6922,0.8248,0.9615,1.0,0.6814,0.7972,False,5.41,0,,0,0.0,True,low_risk
ID000151,2025-08-16,national_id,USA,0.9369,0.9255,0.84,True,0.7762,0.9215,False,0.8283,0.9529,1.0,0.9001,True,0.8942,0.7964,0.8068,0.9203,0.7875,0.7927,0.8329,False,8.96,0,,0,0.0,True,low_risk
ID000152,2023-01-29,passport,Canada,0.8531,0.6751,0.813,False,0.876,1.0,True,0.7499,1.0,0.9698,0.9025,True,1.0279,0.8672,0.9011,0.8863,0.9701,0.9496,0.8725,False,4.51,0,,0,0.0,True,low_risk
ID000153,2025-09-17,passport,Spain,0.8767,0.7902,0.8319,False,0.9619,0.8015,False,0.7872,0.9035,0.9658,0.9197,True,0.9422,0.8492,0.8252,0.8764,0.8003,0.8105,0.9908,False,9.97,0,,0,0.0,True,low_risk
ID000154,2024-06-15,national_id,Germany,0.3685,0.7115,0.5183,True,0.2121,0.2376,False,0.2594,0.5711,0.1389,0.7725,True,1.0037,0.7233,0.4452,0.5097,0.4786,0.6338,0.747,False,2.74,1,fake_hologram,1,0.9996192857142857,True,critical_risk
ID000155,2024-12-29,state_id,Germany,0.9617,0.8615,0.9076,True,0.9299,0.7056,True,0.8552,0.9845,1.0,0.8223,True,0.9664,0.8451,0.8606,0.9149,0.8796,0.8941,0.9965,False,6.54,0,,0,0.0,True,low_risk
ID000156,2024-02-22,state_id,Canada,0.8653,0.9141,0.7471,True,0.9118,1.0,True,0.8304,0.8691,0.8544,0.7928,True,0.9008,0.7929,0.7576,0.8911,0.9412,0.7492,1.0,False,8.22,0,,0,0.0,True,low_risk
ID000157,2024-01-31,drivers_license,UK,0.9387,0.8797,0.9234,False,0.7921,0.8298,True,0.8452,0.8347,0.9774,0.8146,True,0.9095,0.7287,0.9261,0.7832,0.9156,0.9445,0.9422,False,7.78,0,,0,0.0,True,low_risk
ID000158,2024-06-14,passport,Italy,0.7943,0.8782,0.8634,True,0.8369,0.7191,True,0.6734,0.941,0.7905,0.8876,True,0.9268,0.8979,0.8458,0.8669,0.9259,0.8735,0.929,False,2.49,0,,0,0.0,True,low_risk
ID000159,2023-04-28,drivers_license,Australia,0.7934,0.8325,0.9445,False,0.8151,0.8569,True,0.8784,0.9142,0.8647,0.9772,True,0.9101,0.6488,0.9212,0.8059,0.9223,0.9735,0.9478,False,0.39,0,,0,0.0,True,low_risk
ID000160,2022-10-27,national_id,Italy,0.8809,0.9291,1.0,True,0.9619,0.8449,False,0.9441,0.9287,0.9017,0.8519,True,1.0182,0.7482,0.9926,0.925,0.7341,0.8768,0.784,False,2.12,0,,0,0.0031707197489703864,True,low_risk
ID000161,2022-06-12,passport,Canada,0.8178,0.6989,0.7307,False,0.7695,0.3381,False,0.1563,0.8941,0.8142,0.7149,True,0.932,0.5803,0.4202,0.7726,0.7171,0.2708,0.7849,True,0.78,1,printed_copy,1,0.9025203954363016,True,critical_risk
ID000162,2023-05-02,drivers_license,Germany,0.9485,0.9885,0.8907,True,0.8096,1.0,True,0.8022,0.8999,0.924,1.0,True,0.9827,0.8715,0.9071,0.893,0.9102,0.587,0.8922,False,1.54,0,,0,0.0,True,low_risk
ID000163,2025-05-07,passport,Canada,0.7176,0.8739,0.8536,False,0.9412,0.6461,False,0.9502,0.8716,0.8896,0.9545,True,0.9531,0.8632,0.9339,0.92,0.8293,0.8234,0.9227,False,7.37,0,,0,0.0,True,low_risk
ID000164,2025-09-22,national_id,UK,0.9216,0.7568,0.8628,True,0.9456,0.8166,True,0.8909,0.889,0.8862,0.8635,True,0.9027,0.8123,0.7461,0.8556,0.8344,0.8144,0.8955,False,9.73,0,,0,0.0,True,low_risk
ID000165,2024-03-10,drivers_license,Spain,0.7138,0.7737,0.7849,True,0.9642,0.7185,True,0.7815,0.8971,0.8594,0.9895,False,0.0,0.0,0.4451,0.8634,0.8899,0.9281,0.8872,False,1.55,0,,0,0.014583045416941656,True,low_risk
ID000166,2023-05-09,drivers_license,Australia,0.8475,0.7352,0.8916,False,0.7371,0.784,True,0.8771,0.931,1.0,0.908,True,0.8898,0.8205,0.7279,0.8844,0.785,0.9315,0.877,False,0.57,0,,0,0.0,True,low_risk
ID000167,2025-11-25,passport,Canada,0.7551,0.5878,0.8888,False,1.0,0.9329,True,0.9114,0.8952,0.9564,0.9779,True,0.9468,0.7116,0.83,1.0,0.8533,0.5075,0.8219,False,8.38,0,,0,0.06885499960698714,True,low_risk
ID000168,2023-02-13,national_id,France,0.9261,0.7833,0.6867,True,0.806,0.9763,True,0.8253,0.9054,0.879,1.0,True,1.0213,1.0,0.8573,0.9107,0.7235,0.9877,0.8399,False,1.41,0,,0,0.0,True,low_risk
ID000169,2023-08-09,drivers_license,Australia,0.7467,0.8491,0.7582,False,0.8228,0.8642,True,0.8113,0.9428,0.8866,0.8854,True,0.9623,0.795,0.7903,0.8527,0.9676,0.8516,0.8593,False,8.45,0,,0,0.0,True,low_risk
ID000170,2024-03-02,passport,Italy,0.8075,0.8684,0.7408,True,0.9345,0.8609,True,0.8223,0.8697,0.8379,0.9228,True,1.0014,0.7663,0.9067,0.7439,0.8074,0.8369,0.8554,False,9.21,0,,0,0.0,True,low_risk
ID000171,2024-05-19,passport,France,0.5516,0.4681,0.6089,False,0.628,0.6364,False,0.2547,0.6719,0.3372,0.9497,True,0.8699,0.8378,0.5842,0.4301,0.2358,0.9779,0.6621,False,4.55,1,synthetic_id,1,0.9759609915692208,True,critical_risk
ID000172,2024-05-22,state_id,Australia,0.8907,1.0,0.6524,True,1.0,0.7913,True,0.8759,0.9173,0.8703,0.8344,True,0.9565,0.6783,0.93,0.8609,0.7583,0.795,0.9854,False,7.51,0,,0,0.0,True,low_risk
ID000173,2023-07-17,drivers_license,UK,0.876,0.7754,0.9079,True,0.7905,0.8943,True,0.8602,0.8816,0.8884,1.0,True,0.9469,0.7597,0.7736,0.9254,0.8776,0.9095,0.8223,False,6.78,0,,0,0.0,True,low_risk
ID000174,2022-03-05,state_id,USA,0.9195,0.7744,0.76,False,0.9564,0.9076,False,0.9825,0.8838,0.8839,0.7488,True,0.9204,0.9297,0.8327,0.9348,0.8429,0.8724,0.8411,False,1.5,0,,0,0.0,True,low_risk
ID000175,2025-05-24,state_id,Australia,0.8456,0.8685,0.6916,True,0.8808,1.0,True,0.8165,0.9695,0.9571,0.9492,True,0.9483,0.8866,0.9259,0.9345,0.7594,0.6693,0.8168,False,8.85,0,,0,0.0045049458969953085,True,low_risk
ID000176,2023-10-06,passport,UK,0.9408,0.7094,0.7658,False,0.8313,0.7671,False,0.7549,0.9934,0.8819,0.9082,True,0.9115,0.6479,0.8916,0.7561,0.8538,0.7032,1.0,False,1.64,0,,0,0.0,True,low_risk
ID000177,2023-06-21,state_id,Germany,0.8598,0.7191,0.815,True,0.9372,0.9052,True,0.9626,1.0,0.9567,0.8627,True,0.983,0.8767,0.9105,0.9024,0.7779,0.7372,0.9042,False,9.81,0,,0,0.0,True,low_risk
ID000178,2022-10-05,state_id,Canada,0.9713,0.8802,0.8465,True,0.863,0.7248,True,0.857,0.9355,0.8131,0.9067,True,0.9322,0.6392,0.8012,0.861,1.0,0.8957,0.8299,False,2.53,0,,0,0.0,True,low_risk
ID000179,2025-09-29,drivers_license,France,0.7008,0.9229,0.8787,True,0.9147,0.6036,True,0.8204,0.9892,0.8637,0.7938,True,0.9082,0.8232,0.8019,0.9764,0.8542,0.7844,0.8319,False,8.08,0,,0,0.021021284842686203,True,low_risk
ID000180,2024-01-11,drivers_license,Germany,0.8171,0.9354,0.6717,True,0.8489,0.839,False,0.8904,0.8894,0.9024,0.6809,True,0.9071,0.8754,0.7914,0.8941,0.9002,0.8057,0.9202,False,4.18,0,,0,0.007686623954437144,True,low_risk
ID000181,2024-08-15,passport,UK,0.8713,0.7293,0.8562,False,0.919,0.7984,True,0.7933,0.7889,0.9801,0.9123,True,0.9614,0.6739,0.9804,0.8574,0.834,0.7331,0.8028,False,6.76,0,,0,0.004008802380362013,True,low_risk
ID000182,2024-04-18,drivers_license,Canada,0.8056,0.8404,0.7318,True,0.8483,0.8517,True,0.82,0.9144,0.8629,0.7588,True,0.9561,1.0,0.8715,0.9058,0.9223,0.7131,1.0,False,7.52,0,,0,0.0,True,low_risk
ID000183,2022-09-20,passport,Canada,1.0,0.8551,0.9864,True,0.8398,0.7901,True,0.8747,0.9291,0.9878,0.8614,True,0.9982,0.9032,0.8529,0.9358,0.8174,1.0,0.7501,False,3.08,0,,0,0.0,True,low_risk
ID000184,2023-09-15,national_id,Germany,0.7046,0.896,0.8315,True,0.9136,0.7336,True,0.9652,0.9825,0.9408,0.8696,True,0.969,0.7593,0.9384,1.0,0.9564,0.767,0.9317,False,9.39,0,,0,0.0,True,low_risk
ID000185,2023-02-07,national_id,Canada,0.8855,0.7048,0.7756,True,0.7977,0.5952,True,0.9635,0.9003,0.8763,0.9997,True,0.9162,0.746,0.852,0.8107,0.891,0.8026,0.8796,False,8.68,0,,0,0.00921386933239051,True,low_risk
ID000186,2022-12-17,national_id,USA,0.8388,0.894,0.6682,True,0.9855,0.8273,False,0.813,0.9146,0.8974,0.7415,False,0.0,0.0,0.9191,0.8929,0.8999,0.9352,0.8487,False,2.71,0,,0,0.004739580788586505,True,low_risk
ID000187,2025-08-26,state_id,USA,0.8307,0.898,0.7833,True,0.8856,0.941,True,0.8258,0.8846,0.9459,0.9309,True,0.9126,0.6315,0.8212,0.9374,0.7902,0.8389,0.8706,False,4.42,0,,0,0.0,True,low_risk
ID000188,2023-05-17,state_id,France,0.7669,0.6569,0.7286,True,0.8888,0.9529,True,0.8782,0.8836,0.9319,0.8433,True,0.9053,0.7146,0.7299,0.8627,0.8742,0.8303,0.885,False,6.97,0,,0,0.0,True,low_risk
ID000189,2023-02-22,passport,Australia,0.892,0.7062,0.8871,True,0.854,0.7887,True,0.9049,0.8919,0.8,0.9409,True,0.8827,0.8817,0.9478,0.8637,0.9664,0.8882,0.8682,False,3.6,0,,0,0.0,True,low_risk
ID000190,2022-09-25,drivers_license,Australia,0.7543,0.9094,0.9204,False,1.0,0.779,False,0.9141,1.0,0.8568,0.7572,True,0.846,0.9013,0.7193,0.8639,0.8994,0.8585,0.9355,False,8.23,0,,0,0.0,True,low_risk
ID000191,2023-08-18,state_id,Germany,0.9676,0.8495,0.8997,True,0.8221,0.8786,True,0.8143,0.8928,0.9626,0.9521,True,1.0244,0.9923,0.9434,0.7696,1.0,0.9318,0.864,False,2.26,0,,0,0.0,True,low_risk
ID000192,2023-01-24,state_id,Italy,0.766,0.8957,0.9633,True,0.9356,0.8484,True,0.7611,0.8692,0.9875,0.9423,False,0.0,0.0,0.643,0.8607,0.6777,0.7329,1.0,False,5.48,0,,0,0.0033455768235902744,True,low_risk
ID000193,2023-05-09,national_id,USA,0.8063,0.733,0.8597,False,0.8862,0.9822,True,1.0,0.8736,0.9,0.8957,True,0.9001,0.8928,0.8508,0.8153,0.8348,0.7402,0.9722,False,5.25,0,,0,0.0,True,low_risk
ID000194,2023-08-09,drivers_license,Spain,0.8983,0.8498,0.8975,False,0.9646,0.8568,True,0.8633,0.8671,0.8501,0.9749,True,1.0118,0.8062,0.8737,0.8267,0.9655,0.9065,1.0,False,3.43,0,,0,0.0,True,low_risk
ID000195,2024-03-31,passport,Australia,0.536,0.6517,0.8656,False,0.3186,0.282,False,0.3609,0.4464,0.4284,0.6242,True,0.925,0.7138,1.0,0.5698,0.2948,0.7895,0.3181,False,1.94,1,printed_copy,1,0.9973958043283209,True,critical_risk
ID000196,2025-06-30,drivers_license,Canada,0.8236,0.7988,0.7835,True,0.857,0.9619,True,0.6261,0.9966,0.9237,0.7834,True,0.8862,0.9976,0.7944,0.8093,0.9624,0.8739,0.8537,False,1.28,0,,0,0.04184159133560554,True,low_risk
ID000197,2022-10-23,state_id,USA,0.9886,0.8903,0.9332,False,0.9456,0.82,False,0.9475,0.9647,1.0,0.8432,True,0.8531,0.9345,0.898,0.8693,0.8384,1.0,0.8715,False,5.41,0,,0,0.0,True,low_risk
ID000198,2022-11-02,passport,Australia,0.8657,0.7296,0.7006,True,0.9006,0.9304,True,0.8928,0.9199,0.8588,0.7926,True,0.9817,0.9214,0.7463,1.0,0.9117,0.98,0.8295,False,4.66,0,,0,0.0,True,low_risk
ID000199,2025-04-30,state_id,France,0.8979,0.728,0.6577,True,0.9447,0.7826,False,0.836,0.966,0.9707,0.9779,True,0.8813,0.9726,0.8237,0.7321,0.7539,0.8618,0.8513,False,9.69,0,,0,0.0,True,low_risk
ID000200,2025-04-10,drivers_license,Italy,0.8025,0.8034,0.8471,False,0.7097,0.8658,True,0.7618,0.8508,0.7819,0.7365,True,0.8722,0.7591,1.0,0.8532,0.876,0.88,0.9179,False,1.51,0,,0,0.022323658937076787,True,low_risk
ID000201,2022-04-16,passport,Spain,1.0,0.7658,0.6783,False,0.9992,0.7367,True,0.8175,0.8529,0.8749,0.8128,False,0.0,0.0,0.7718,0.8957,0.7987,0.9396,0.9253,False,5.77,0,,0,0.0,True,low_risk
ID000202,2023-01-26,national_id,Spain,0.8159,0.4985,0.4894,False,0.4656,0.5051,False,0.3306,0.3961,0.4194,0.6074,True,0.9362,1.0,0.4005,0.6511,0.8076,0.9516,0.5432,False,4.14,1,altered_text,1,0.9697646635953654,True,critical_risk
ID000203,2022-05-08,passport,Australia,0.7935,0.9099,0.8904,True,0.8149,0.8099,True,0.8057,1.0,0.9372,0.8949,True,0.9636,0.9679,0.8633,0.8487,0.936,0.8225,0.8458,False,6.44,0,,0,0.0,True,low_risk
ID000204,2024-12-27,national_id,France,0.806,0.8053,0.9157,True,0.8966,0.6907,False,0.8021,0.8836,0.8946,0.9141,True,0.9609,0.6524,0.9551,0.9077,0.9846,0.8844,0.9761,False,7.84,0,,0,0.0,True,low_risk
ID000205,2023-09-02,passport,Italy,0.7283,0.9947,0.8447,True,0.9261,0.6856,True,0.8955,0.9862,1.0,0.992,True,0.9677,0.6756,0.8806,0.8485,0.8811,0.7184,0.8974,False,1.84,0,,0,0.0,True,low_risk
ID000206,2023-08-13,state_id,Spain,0.8118,0.6945,0.8285,True,0.8352,0.5271,True,1.0,0.9853,0.8737,0.8815,True,0.8814,0.9996,1.0,0.901,0.9521,0.8575,0.8298,False,6.46,0,,0,0.02595255670367363,True,low_risk
ID000207,2022-06-11,state_id,France,0.811,0.9021,0.6926,True,0.8896,0.8519,False,0.8618,0.9,0.8291,0.8169,True,0.9451,0.7186,1.0,0.7051,0.8309,0.851,0.9404,False,7.29,0,,0,0.004145778575549715,True,low_risk
ID000208,2022-10-09,passport,Germany,0.776,0.6602,0.8106,False,0.8629,0.8696,True,0.8018,0.9507,1.0,0.9452,True,0.9376,0.8117,0.8415,0.9726,0.8035,0.8445,0.9131,False,2.25,0,,0,0.0,True,low_risk
ID000209,2024-04-26,state_id,UK,0.7278,0.6498,0.7862,True,0.9662,0.7646,False,0.9939,0.9921,0.9198,0.9072,True,0.9541,0.846,0.8407,0.8725,0.7637,0.619,0.9762,False,5.2,0,,0,0.0,True,low_risk
ID000210,2024-04-13,state_id,Italy,0.7727,0.9829,0.7876,True,0.7861,0.8002,True,1.0,0.8101,0.8264,0.9998,True,1.0329,0.8197,0.7709,1.0,1.0,0.9079,0.8613,False,0.25,0,,0,0.0033455768235902744,True,low_risk
ID000211,2022-07-03,passport,USA,0.9464,0.7576,0.6941,True,0.9147,0.8815,False,1.0,0.9594,0.958,0.859,True,1.0621,0.7902,0.821,1.0,0.7273,0.6553,0.9172,False,0.06,0,,0,0.0,True,low_risk
ID000212,2024-03-24,passport,France,0.7028,0.8168,0.8976,True,0.8898,0.8087,False,0.7331,0.934,0.847,0.7048,True,0.9997,0.9258,0.8741,0.906,0.9567,0.8624,0.9642,False,8.1,0,,0,0.0,True,low_risk
ID000213,2023-08-06,state_id,Canada,0.9747,0.7761,0.853,True,0.9461,0.7628,True,0.7789,0.8822,0.8476,0.9218,True,0.8483,0.6744,1.0,0.8392,0.878,0.6911,0.9156,False,2.83,0,,0,0.0,True,low_risk
